country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015,2014,2016,2017,2018,2019
Lao People's Democratic Republic,68.2208589,68.29268293,67.20901126,64.98740554,62.86072773,61.2345679,58.67158672,57.26708075,55.70719603,54.39698492,53.44387755,51.79028133,50.06587615,48.04177546,44.74708171,46.80851064,44.18604651,42.76649746,42.15189873,42.33289646
Lebanon,68.58006042,66.87306502,64.39628483,62.34567901,58.85885886,56.59824047,57.8778135,51.3368984,48.58611825,47.38154613,46.21026895,45.52058111,45.54455446,44.11764706,45.4308094,46.66666667,46.61246612,42.06730769,46.49122807,45.14435696
Malaysia,32.32758621,31.83856502,31.73652695,31.09843081,30.7254623,30.96960926,31.44560358,31.50684932,30.69016153,30.45977011,30.63328424,30.27656477,30.52325581,31.25,29.5640327,30.38516405,28.51612903,27.02050663,26.59574468,25.78475336
Maldives,28.17869416,26.54109589,25.27075812,23.51885099,24.05345212,21.78423237,19.76095618,19.71134021,19.06504065,20.19438445,21.69047619,22.07594937,21.17206983,20.77319588,18.96135266,19.62871287,16.94805195,17.56637168,19.23261391,20.80310881
Mongolia,29.24414456,26.93685058,26.35513692,24.87012567,23.98357204,22.95918367,22.42839522,20.70936583,20.12517305,21.26736111,21.25351858,20.69535331,20.74247567,20.2139499,18.90197512,19.50901328,18.03549992,17.80694957,17.5860561,17.53358707
Myanmar,33.70944993,34.67862481,33.78582202,34.52012384,34.26791277,34.02555911,33.27974277,32.4958124,30.82437276,29.55752212,27.79783394,26.1732852,24.72324723,24.06716418,22.83018868,23.55140187,22.09737828,22.35528942,22.61410788,22.06185567
Nepal,15.40311575,14.24461441,16.38464773,16.85113838,15.80485477,17.52077358,17.1356966,17.56761703,17.77192461,17.00772831,16.83333666,16.88278341,16.87483221,17.1523256,17.16788246,17.17086982,17.16225076,17.17755635,16.93075754,16.66991142
Oman,16.48016277,16.46341463,16.89989236,16.18556701,16.48590022,16.36363636,15.72327044,13.85247578,12.84036406,13.8850042,14.71785865,15.05494505,16.05095541,16.46903821,17.0212766,16.98895028,17.12121212,16.44042232,15.3262519,14.59736457
Pakistan,35.65663057,36.25237228,36.70666851,36.93065244,36.91239559,36.60434937,36.69724771,36.20421008,35.71318853,35.53848188,35.56159972,35.62469035,35.0381596,34.69919652,33.63465957,34.26543474,33.54003935,33.14161725,32.87112253,32.74507881
Philippines,35.87548638,33.28767123,35.6557377,38.54961832,35.52123552,34.92907801,30.92715232,34.96376812,32.13333333,39.39393939,36.91860465,36.96202532,36.23188406,35.53008596,30.92485549,28.3286119,32.34421365,33.73860182,35.20249221,37.06070288
Qatar,19.86334753,19.69654726,19.73990843,18.12380099,17.83881287,18.72981701,23.38983051,23.7451665,22.21963478,20.98625831,21.39206909,21.47995889,21.81616833,21.90942472,25.2688172,22.85714286,24.83130904,24.89391796,24.15254237,23.92211405
Republic of Korea,45.25477787,44.04062296,46.13504501,45.8889165,46.61137722,50.28420208,48.79721085,57.36161889,55.47332322,55.32445413,51.2775895,46.57575622,47.60537406,43.63214921,41.72286406,42.24662274,41.77665054,39.90992312,38.56383237,41.95091881
Russian Federation,16.62242901,16.87058088,17.18930639,17.25568192,17.17359228,17.21084225,17.65243312,18.18663774,18.26267136,18.83932916,18.72005405,18.96478675,19.01832224,18.89370069,19.53644791,18.79352282,19.72292788,20.22468263,20.57430244,20.87835778
Saudi Arabia,21.84368737,21.61100196,21.60611855,20.29250457,19.7761194,19.93006993,20.36124795,20.79510703,21.11269615,21.55059133,22.61185006,24.53245325,25.34174553,24.53222453,24.33581296,24.00813835,23.25581395,22.84482759,22.33223322,21.88552189
Singapore,52.7213425,61.98257553,65.62420237,60.26827382,57.19809877,48.91944598,59.76816782,62.23637575,49.61551613,44.51968899,52.52944065,54.8051009,58.9605786,42.93426665,48.98948662,39.68558952,56.01071509,53.63559043,47.72528085,47.13642858
Sri Lanka,36.81677746,30.57086614,30.54700157,32.14543597,28.53459088,48.58179207,27.55716296,27.29326535,29.39088041,23.12857299,34.62926897,25.3957999,26.5273854,27.24103606,27.62830228,23.83707475,27.79661017,27.95090363,28.03994587,27.9402151
Syrian Arab Republic,30.81081081,29.30232558,27.92626728,26.26794258,25.94339623,24.92957746,24.35185185,23.75565611,23.2173913,23.40611354,24.11016949,23.76569038,25.13833992,25.50359712,25.54347826,25.42955326,25.50387597,24.0625,22.46835443,21.75
Tajikistan,42.85714286,46.02851324,45.26315789,44.49152542,45.35864979,44.4668008,43.67588933,43.43629344,44,45.55765595,47.37827715,48.7037037,50.09276438,51.03578154,54.01869159,51.96998124,56.20437956,54.61254613,51.7921147,49.64912281
Thailand,44.05760367,40.3063795,37.81837213,34.33545679,29.40173854,29.7115854,29.48125989,30.56097919,30.33980583,29.33635538,28.3913911,26.98577543,26.32810208,26.08041461,22.52066271,24.31553352,21.29768256,21.31453865,20.30381523,19.47257889
Timor-Leste,55.02183406,60,56.14849188,54.85327314,50.4950495,51.12219451,48.90710383,49.14285714,48.29721362,50.36144578,46.40198511,46.10091743,42.95010846,42.15053763,39.32135729,40.79497908,39.76608187,38.10444874,38.35877863,37.89868668
Turkey,29.24071082,30.48128342,32.85123967,33.97849462,34.67561521,36.36363636,37.05583756,37.12737127,37.42857143,37.78409091,37.18309859,36.66666667,36.80981595,36.74698795,39.02439024,37.5,38.67069486,37.6119403,35.88235294,33.79501385
Turkmenistan,19.99355658,20.35726561,22.30224483,20.2474504,23.01847849,21.93113862,24.37139387,24.56426556,26.697768,29.98982122,30.12390158,34.37297742,33.77781086,35.60763774,34.28571429,31.12558122,31.54574132,30.7436182,30.4199773,30.21664766
United Arab Emirates,36.35826735,36.21242151,36.47676222,37.62057878,36.24091381,35.28205128,33.62835309,32.00125649,31.28157302,31.38126285,32.15529524,32.69035533,33.40314136,35.04928806,37.95712484,36.36363636,39.23182442,40.99560761,38.89636608,37.31155779
Uzbekistan,26.81082706,28.40854682,30.0833949,31.62854276,31.91651432,31.17368194,33.20575466,34.41364738,35.72172297,37.77629861,38.756712,41.29645852,43.62364979,43.9787867,44.62525821,43.0321349,44.85511087,43.45238581,42.46037032,42.57051571
Viet Nam,61.42668428,58.86157827,58.67014342,56.41677255,53.92156863,52.98416565,50.35046729,47.35682819,44.81675393,43.69834711,43.06122449,42.03758655,41.59717829,41.53509146,41.51751116,41.18836752,42.04974042,42.82555785,43.85218788,44.87716561
Yemen,69.51048951,69.66292135,68.75891583,68.53448276,68.78531073,68.95565093,68.59623734,67.87264834,68.2651622,68.63309353,68.14814815,68.97590361,68.63905325,67.95252226,64.67065868,64.91994178,62.39316239,65.18518519,66.80911681,66.38054363
